request_id,request_date,connector,connector_type,connector_reachable,edge_type,target_entity,target_entity_title,target_entity_company,same_title_family,source_file,relationship_date,recency_days_at_request,availability,confidence,limitations
R1153,2025-11-29,Tomás Beckett,Internal,True,export_colleague_at_target_account,Marcus Salcedo,Director of Software Engineering,Harrowgate Health,False,connections_beckett.csv,2026-03-16,-107.0,post_dates_request,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1153,2025-11-29,Priya Raghunathan,Investor,True,export_colleague_at_target_account,Amara Thackeray,Chief Operating Officer,Harrowgate Health,True,connections_raghunathan.csv,2018-10-25,2592.0,time_aware_available,medium,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1153,2025-11-29,Owen Trask,Investor,True,export_colleague_at_target_account,Ingrid Marchetti,Head of Developer Productivity,Harrowgate Health,False,connections_trask.csv,2016-01-02,3619.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1153,2025-11-29,Dana Whitfield,Internal,True,export_colleague_at_target_account,Amara Thackeray,Chief Operating Officer,Harrowgate Health,True,connections_whitfield.csv,2016-11-21,3295.0,time_aware_available,medium,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1153,2025-11-29,Dana Whitfield,Internal,True,export_colleague_at_target_account,Ingrid Marchetti,Head of Developer Productivity,Harrowgate Health,False,connections_whitfield.csv,2017-10-05,2977.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1153,2025-11-29,Amara Thackeray,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Harrowgate Health,,Harrowgate Health,False,investor_network.csv,2012-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1153,2025-11-29,Ingrid Marchetti,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Harrowgate Health,,Harrowgate Health,False,investor_network.csv,2015-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1154,2026-03-02,Marcus Aldridge,Advisor,True,export_colleague_at_target_account,Astrid Salcedo,VP Data & Analytics,Apex Logistics Group,False,connections_aldridge.csv,2023-11-25,828.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1154,2026-03-02,Marcus Aldridge,Advisor,True,export_colleague_at_target_account,Curtis Prendergast,SVP Digital,Apex Logistics,False,connections_aldridge.csv,2019-08-28,2378.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1154,2026-03-02,Elena Duvall,Advisor,True,export_colleague_at_target_account,Curtis Prendergast,SVP Digital,Apex Logistics,False,connections_duvall.csv,2022-02-04,1487.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1154,2026-03-02,Espen Rushworth-Oyelaran,Investor/Advisor (not on roster or in exports),False,investor_portfolio,Apex Logistics Group,,Apex Logistics Group,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown. Connector is not on the roster and appears in no export: reachability unproven.
R1155,2026-06-28,Marcus Aldridge,Advisor,True,export_colleague_at_target_account,Arjun Cathcart,Head of Developer Productivity,Vireo Systems,False,connections_aldridge.csv,2025-10-27,244.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1155,2026-06-28,Elena Duvall,Advisor,True,export_colleague_at_target_account,Arjun Cathcart,Head of Developer Productivity,Vireo Systems,False,connections_duvall.csv,2026-01-23,156.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1155,2026-06-28,Priya Raghunathan,Investor/Advisor,True,investor_portfolio_board_seat,Vireo Systems,,Vireo Systems,False,investor_network.csv,,,snapshot_only_historical_unknown,medium,Candidate path visible in supplied current snapshot; historical availability unknown. Board seat implies direct access to leadership.
R1155,2026-06-28,Amara Brenneman-Fairweather,Investor/Advisor (not on roster or in exports),False,investor_portfolio,Vireo Systems,,Vireo Systems,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown. Connector is not on the roster and appears in no export: reachability unproven.
R1156,2025-10-01,Priya Raghunathan,Investor,True,export_colleague_at_target_account,Saoirse Prendergast,Head of Platform Engineering,Wrenfield Robotics,False,connections_raghunathan.csv,2014-01-26,4266.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1156,2025-10-01,Matteo Ferreira-Yarrow,Investor/Advisor (not on roster or in exports),False,investor_portfolio,Wrenfield Robotics,,Wrenfield Robotics,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown. Connector is not on the roster and appears in no export: reachability unproven.
R1156,2025-10-01,Saoirse Prendergast,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Wrenfield Robotics,,Wrenfield Robotics,False,investor_network.csv,2012-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1157,2026-04-28,Marcus Aldridge,Advisor,True,export_colleague_at_target_account,Marcus Salcedo,Director of Software Engineering,Harrowgate Health,False,connections_aldridge.csv,2024-04-17,741.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1157,2026-04-28,Tomás Beckett,Internal,True,export_colleague_at_target_account,Marcus Salcedo,Director of Software Engineering,Harrowgate Health,False,connections_beckett.csv,2026-03-16,43.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1157,2026-04-28,Priya Raghunathan,Investor,True,export_colleague_at_target_account,Amara Thackeray,Chief Operating Officer,Harrowgate Health,False,connections_raghunathan.csv,2018-10-25,2742.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1157,2026-04-28,Owen Trask,Investor,True,export_colleague_at_target_account,Ingrid Marchetti,Head of Developer Productivity,Harrowgate Health,False,connections_trask.csv,2016-01-02,3769.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1157,2026-04-28,Dana Whitfield,Internal,True,export_colleague_at_target_account,Amara Thackeray,Chief Operating Officer,Harrowgate Health,False,connections_whitfield.csv,2016-11-21,3445.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1157,2026-04-28,Dana Whitfield,Internal,True,export_colleague_at_target_account,Ingrid Marchetti,Head of Developer Productivity,Harrowgate Health,False,connections_whitfield.csv,2017-10-05,3127.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1157,2026-04-28,Amara Thackeray,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Harrowgate Health,,Harrowgate Health,False,investor_network.csv,2012-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1157,2026-04-28,Ingrid Marchetti,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Harrowgate Health,,Harrowgate Health,False,investor_network.csv,2015-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1158,2025-10-30,Elena Duvall,Advisor,True,export_colleague_at_target_account,Priya Fairweather,Head of Platform Engineering,Gravenhurst Motors,True,connections_duvall.csv,2018-07-13,2666.0,time_aware_available,medium,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1158,2025-10-30,Priya Raghunathan,Investor,True,export_colleague_at_target_account,Priya Fairweather,Head of Platform Engineering,Gravenhurst Motors,True,connections_raghunathan.csv,2016-11-20,3266.0,time_aware_available,medium,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1158,2025-10-30,Priya Raghunathan,Investor/Advisor,True,investor_portfolio,Gravenhurst Motors,,Gravenhurst Motors,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown.
R1158,2025-10-30,Amara Brenneman-Fairweather,Investor/Advisor (not on roster or in exports),False,investor_portfolio,Gravenhurst Motors,,Gravenhurst Motors,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown. Connector is not on the roster and appears in no export: reachability unproven.
R1158,2025-10-30,Priya Fairweather,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Gravenhurst Motors,,Gravenhurst Motors,False,investor_network.csv,2014-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1160,2026-05-22,Elena Duvall,Advisor,True,export_colleague_at_target_account,Priya Fairweather,Head of Platform Engineering,Gravenhurst Motors,False,connections_duvall.csv,2018-07-13,2870.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1160,2026-05-22,Priya Raghunathan,Investor,True,export_colleague_at_target_account,Priya Fairweather,Head of Platform Engineering,Gravenhurst Motors,False,connections_raghunathan.csv,2016-11-20,3470.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1160,2026-05-22,Priya Raghunathan,Investor/Advisor,True,investor_portfolio,Gravenhurst Motors,,Gravenhurst Motors,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown.
R1160,2026-05-22,Amara Brenneman-Fairweather,Investor/Advisor (not on roster or in exports),False,investor_portfolio,Gravenhurst Motors,,Gravenhurst Motors,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown. Connector is not on the roster and appears in no export: reachability unproven.
R1160,2026-05-22,Priya Fairweather,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Gravenhurst Motors,,Gravenhurst Motors,False,investor_network.csv,2014-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1163,2026-03-25,Perrine Brenneman-Wexford,Investor/Advisor (not on roster or in exports),False,investor_portfolio,Osric Networks,,Osric Networks,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown. Connector is not on the roster and appears in no export: reachability unproven.
R1163,2026-03-25,Malik Thackeray-Okonkwo,Investor/Advisor (not on roster or in exports),False,investor_portfolio_board_seat,Osric Networks,,Osric Networks,False,investor_network.csv,,,snapshot_only_historical_unknown,medium,Candidate path visible in supplied current snapshot; historical availability unknown. Board seat implies direct access to leadership. Connector is not on the roster and appears in no export: reachability unproven.
R1163,2026-03-25,Freya Oldfield-Ibarra,Investor/Advisor (not on roster or in exports),False,investor_portfolio,Osric Networks,,Osric Networks,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown. Connector is not on the roster and appears in no export: reachability unproven.
R1166,2025-11-08,Marcus Aldridge,Advisor,True,export_colleague_at_target_account,Arjun Cathcart,Head of Developer Productivity,Vireo Systems,False,connections_aldridge.csv,2025-10-27,12.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1166,2025-11-08,Elena Duvall,Advisor,True,export_colleague_at_target_account,Arjun Cathcart,Head of Developer Productivity,Vireo Systems,False,connections_duvall.csv,2026-01-23,-76.0,post_dates_request,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1166,2025-11-08,Priya Raghunathan,Investor/Advisor,True,investor_portfolio_board_seat,Vireo Systems,,Vireo Systems,False,investor_network.csv,,,snapshot_only_historical_unknown,medium,Candidate path visible in supplied current snapshot; historical availability unknown. Board seat implies direct access to leadership.
R1166,2025-11-08,Amara Brenneman-Fairweather,Investor/Advisor (not on roster or in exports),False,investor_portfolio,Vireo Systems,,Vireo Systems,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown. Connector is not on the roster and appears in no export: reachability unproven.
R1167,2026-01-15,Perrine Brenneman-Wexford,Investor/Advisor (not on roster or in exports),False,investor_portfolio,Osric Networks,,Osric Networks,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown. Connector is not on the roster and appears in no export: reachability unproven.
R1167,2026-01-15,Malik Thackeray-Okonkwo,Investor/Advisor (not on roster or in exports),False,investor_portfolio_board_seat,Osric Networks,,Osric Networks,False,investor_network.csv,,,snapshot_only_historical_unknown,medium,Candidate path visible in supplied current snapshot; historical availability unknown. Board seat implies direct access to leadership. Connector is not on the roster and appears in no export: reachability unproven.
R1167,2026-01-15,Freya Oldfield-Ibarra,Investor/Advisor (not on roster or in exports),False,investor_portfolio,Osric Networks,,Osric Networks,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown. Connector is not on the roster and appears in no export: reachability unproven.
R1168,2026-07-22,Priya Raghunathan,Investor,True,export_colleague_at_target_account,Dev Ingleby,Head of Platform Engineering,Meridian Peak Foods,False,connections_raghunathan.csv,2024-11-02,627.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1168,2026-07-22,Owen Trask,Investor,True,export_colleague_at_target_account,Desmond Cardoso,Director of IT,Meridian Peak Foods,False,connections_trask.csv,2019-10-24,2463.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1168,2026-07-22,Dana Whitfield,Internal,True,export_colleague_at_target_account,Desmond Cardoso,Director of IT,Meridian Peak Foods,False,connections_whitfield.csv,2022-03-01,1604.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1168,2026-07-22,Perrine Brenneman-Wexford,Investor/Advisor (not on roster or in exports),False,investor_portfolio,Meridian Peak Foods,,Meridian Peak Foods,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown. Connector is not on the roster and appears in no export: reachability unproven.
R1169,2026-07-10,Tomás Beckett,Internal,True,export_colleague_at_target_account,Bertrand Cardoso,Director of IT,Yarrowdale Media,False,connections_beckett.csv,2024-10-15,633.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1169,2026-07-10,Priya Raghunathan,Investor,True,export_colleague_at_target_account,Bertrand Cardoso,Director of IT,Yarrowdale Media,False,connections_raghunathan.csv,2022-11-15,1333.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1169,2026-07-10,Hugo Fairweather-Højgaard,Investor/Advisor (not on roster or in exports),False,investor_portfolio_board_seat,Yarrowdale Media,,Yarrowdale Media,False,investor_network.csv,,,snapshot_only_historical_unknown,medium,Candidate path visible in supplied current snapshot; historical availability unknown. Board seat implies direct access to leadership. Connector is not on the roster and appears in no export: reachability unproven.
R1170,2025-09-10,Perrine Brenneman-Wexford,Investor/Advisor (not on roster or in exports),False,investor_portfolio,Osric Networks,,Osric Networks,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown. Connector is not on the roster and appears in no export: reachability unproven.
R1170,2025-09-10,Malik Thackeray-Okonkwo,Investor/Advisor (not on roster or in exports),False,investor_portfolio_board_seat,Osric Networks,,Osric Networks,False,investor_network.csv,,,snapshot_only_historical_unknown,medium,Candidate path visible in supplied current snapshot; historical availability unknown. Board seat implies direct access to leadership. Connector is not on the roster and appears in no export: reachability unproven.
R1170,2025-09-10,Freya Oldfield-Ibarra,Investor/Advisor (not on roster or in exports),False,investor_portfolio,Osric Networks,,Osric Networks,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown. Connector is not on the roster and appears in no export: reachability unproven.
R1171,2026-01-12,Tomás Beckett,Internal,True,export_colleague_at_target_account,Kofi Mkhize,VP Engineering,Kingsmere Retail Group,False,connections_beckett.csv,2016-03-26,3579.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1171,2026-01-12,Priya Raghunathan,Investor,True,export_colleague_at_target_account,Saoirse Quillane,VP Data & Analytics,Kingsmere Retail Group,False,connections_raghunathan.csv,2021-10-27,1538.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1171,2026-01-12,Owen Trask,Investor,True,export_colleague_at_target_account,Kofi Mkhize,VP Engineering,Kingsmere Retail Group,False,connections_trask.csv,2016-05-20,3524.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1171,2026-01-12,Dana Whitfield,Internal,True,export_colleague_at_target_account,Saoirse Quillane,VP Data & Analytics,Kingsmere Retail Group,False,connections_whitfield.csv,2023-12-11,763.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1171,2026-01-12,Kofi Mkhize,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Kingsmere Retail Group,,Kingsmere Retail Group,False,investor_network.csv,2012-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1172,2025-10-21,Priya Raghunathan,Investor,True,export_colleague_at_target_account,Dev Ingleby,Head of Platform Engineering,Meridian Peak Foods,False,connections_raghunathan.csv,2024-11-02,353.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1172,2025-10-21,Owen Trask,Investor,True,export_colleague_at_target_account,Desmond Cardoso,Director of IT,Meridian Peak Foods,False,connections_trask.csv,2019-10-24,2189.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1172,2025-10-21,Dana Whitfield,Internal,True,export_colleague_at_target_account,Desmond Cardoso,Director of IT,Meridian Peak Foods,False,connections_whitfield.csv,2022-03-01,1330.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1172,2025-10-21,Perrine Brenneman-Wexford,Investor/Advisor (not on roster or in exports),False,investor_portfolio,Meridian Peak Foods,,Meridian Peak Foods,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown. Connector is not on the roster and appears in no export: reachability unproven.
R1173,2025-10-06,Marcus Aldridge,Advisor,True,export_colleague_at_target_account,Marcus Salcedo,Director of Software Engineering,Harrowgate Health,False,connections_aldridge.csv,2024-04-17,537.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1173,2025-10-06,Tomás Beckett,Internal,True,export_colleague_at_target_account,Marcus Salcedo,Director of Software Engineering,Harrowgate Health,False,connections_beckett.csv,2026-03-16,-161.0,post_dates_request,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1173,2025-10-06,Priya Raghunathan,Investor,True,export_colleague_at_target_account,Amara Thackeray,Chief Operating Officer,Harrowgate Health,False,connections_raghunathan.csv,2018-10-25,2538.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1173,2025-10-06,Owen Trask,Investor,True,export_colleague_at_target_account,Ingrid Marchetti,Head of Developer Productivity,Harrowgate Health,False,connections_trask.csv,2016-01-02,3565.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1173,2025-10-06,Dana Whitfield,Internal,True,export_colleague_at_target_account,Amara Thackeray,Chief Operating Officer,Harrowgate Health,False,connections_whitfield.csv,2016-11-21,3241.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1173,2025-10-06,Dana Whitfield,Internal,True,export_colleague_at_target_account,Ingrid Marchetti,Head of Developer Productivity,Harrowgate Health,False,connections_whitfield.csv,2017-10-05,2923.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1173,2025-10-06,Amara Thackeray,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Harrowgate Health,,Harrowgate Health,False,investor_network.csv,2012-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1173,2025-10-06,Ingrid Marchetti,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Harrowgate Health,,Harrowgate Health,False,investor_network.csv,2015-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1174,2026-05-29,Marcus Aldridge,Advisor,True,export_colleague_at_target_account,Margot Havercamp,Director of Software Engineering,Priorwood Chemicals,False,connections_aldridge.csv,2014-03-11,4462.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1174,2026-05-29,Tomás Beckett,Internal,True,export_colleague_at_target_account,Curtis Marchetti,VP Enterprise Architecture,Priorwood Chemicals,False,connections_beckett.csv,2014-07-13,4338.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1174,2026-05-29,Tomás Beckett,Internal,True,export_colleague_at_target_account,Margot Havercamp,Director of Software Engineering,Priorwood Chemicals,False,connections_beckett.csv,2015-01-12,4155.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1174,2026-05-29,Elena Duvall,Advisor,True,export_colleague_at_target_account,Curtis Marchetti,VP Enterprise Architecture,Priorwood Chemicals,False,connections_duvall.csv,2014-02-22,4479.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1174,2026-05-29,Otto Cathcart-Brenneman,Investor/Advisor (not on roster or in exports),False,investor_portfolio_board_seat,Priorwood Chemicals,,Priorwood Chemicals,False,investor_network.csv,,,snapshot_only_historical_unknown,medium,Candidate path visible in supplied current snapshot; historical availability unknown. Board seat implies direct access to leadership. Connector is not on the roster and appears in no export: reachability unproven.
R1174,2026-05-29,Margot Havercamp,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Priorwood Chemicals,,Priorwood Chemicals,False,investor_network.csv,2011-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1174,2026-05-29,Curtis Marchetti,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Priorwood Chemicals,,Priorwood Chemicals,False,investor_network.csv,2010-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1178,2026-05-16,Marcus Aldridge,Advisor,True,export_colleague_at_target_account,Casper Bellinger,VP Enterprise Architecture,Quillon Pharma,False,connections_aldridge.csv,2014-02-24,4464.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1178,2026-05-16,Marcus Aldridge,Advisor,True,export_colleague_at_target_account,Renata Petrossian,Chief Data Officer,Quillon Pharma,False,connections_aldridge.csv,2025-02-05,465.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1178,2026-05-16,Tomás Beckett,Internal,True,export_colleague_at_target_account,Renata Petrossian,Chief Data Officer,Quillon Pharma,False,connections_beckett.csv,2026-10-13,-150.0,post_dates_request,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1178,2026-05-16,Elena Duvall,Advisor,True,export_colleague_at_target_account,Mei Ferreira,Chief Information Officer,Quillon Pharma,False,connections_duvall.csv,2023-05-10,1102.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1178,2026-05-16,Elena Duvall,Advisor,True,export_colleague_at_target_account,Kian Merriweather,VP Engineering,Quillon Pharma,False,connections_duvall.csv,2017-10-15,3135.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1178,2026-05-16,Priya Raghunathan,Investor,True,export_colleague_at_target_account,Casper Bellinger,VP Enterprise Architecture,Quillon Pharma,False,connections_raghunathan.csv,2015-11-21,3829.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1178,2026-05-16,Owen Trask,Investor,True,export_colleague_at_target_account,Mei Ferreira,Chief Information Officer,Quillon Pharma,False,connections_trask.csv,2024-08-05,649.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1178,2026-05-16,Owen Trask,Investor,True,export_colleague_at_target_account,Kian Merriweather,VP Engineering,Quillon Pharma,False,connections_trask.csv,2016-12-15,3439.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1178,2026-05-16,Matteo Ferreira-Yarrow,Investor/Advisor (not on roster or in exports),False,investor_portfolio,Quillon Pharma,,Quillon Pharma,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown. Connector is not on the roster and appears in no export: reachability unproven.
R1178,2026-05-16,Xiomara Achterberg-Norrington,Investor/Advisor (not on roster or in exports),False,investor_portfolio,Quillon Pharma,,Quillon Pharma,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown. Connector is not on the roster and appears in no export: reachability unproven.
R1178,2026-05-16,Otto Cathcart-Brenneman,Investor/Advisor (not on roster or in exports),False,investor_portfolio,Quillon Pharma,,Quillon Pharma,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown. Connector is not on the roster and appears in no export: reachability unproven.
R1178,2026-05-16,Kian Merriweather,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Quillon Pharma,,Quillon Pharma,False,investor_network.csv,2012-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1178,2026-05-16,Casper Bellinger,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Quillon Pharma,,Quillon Pharma,False,investor_network.csv,2012-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1179,2025-12-10,Marcus Aldridge,Advisor,True,export_colleague_at_target_account,Bram Quillane,Head of Developer Productivity,Blackwood Industrial,False,connections_aldridge.csv,2026-11-10,-335.0,post_dates_request,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1179,2025-12-10,Tomás Beckett,Internal,True,export_colleague_at_target_account,Marcus Højgaard,Chief Technology Officer,Blackwood Industrial,False,connections_beckett.csv,2015-01-02,3995.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1179,2025-12-10,Elena Duvall,Advisor,True,export_colleague_at_target_account,Bram Quillane,Head of Developer Productivity,Blackwood Industrial,False,connections_duvall.csv,2028-06-16,-919.0,post_dates_request,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1179,2025-12-10,Elena Duvall,Advisor,True,export_colleague_at_target_account,Saoirse Yarrow,Head of Innovation,Blackwood Industrial,False,connections_duvall.csv,2019-02-04,2501.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1179,2025-12-10,Owen Trask,Investor,True,export_colleague_at_target_account,Marcus Højgaard,Chief Technology Officer,Blackwood Industrial,False,connections_trask.csv,2017-04-20,3156.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
